degree_id,quote_id,course
1271,746,
1271,746,DSCI 723 - Data Management and Warehousing 3 cr hrs
1271,746,
1271,746,DSCI 724 - Data Mining for Managers 3 cr hrs
1271,746,
1271,746,DSCI 725 - Data Mining for Competitive Advantage 3 cr hrs
1271,746,
1271,746,DSCI 726 - Operational Analytics 3 cr hrs
1237,2070,Required courses and suggested schedule:
1237,2070,
1237,2070,1. STAT 540 Regression Analysis
1237,2070,
1237,2070,2. STAT 545 ANOVA and Experimental Design
1237,2070,
1237,2070,3. STAT 561 Probability and its Applications
1237,2070,
1237,2070,4. STAT 553 Statistical Inference
1263,470,All of the following:
1263,470,
1263,470,MATH 150: Discrete Mathematics OR MATH 150A: Discrete Math Module
1263,470,
1263,470,CSC 171: Intro to Computer Science (formerly The Science of Programming)
1263,470,
1263,470,CSC 172: Data Structures and Algorithms (formerly The Science of Data Structures)
1263,470,
1263,470,Plus one of the following sequences:
1263,470,
1263,470,MATH 161: Calculus I and MATH 162: Calculus II
1263,470,
1263,470,"MATH 141: Calculus I, MATH 142: Calculus II, and MATH 143: Calculus III"
1263,470,
1263,470,MATH 171: Calculus I (Honors) and MATH 172: Calculus II (Honors)
1263,470,
1263,470,Core Courses
1263,470,
1263,470,All of the following:
1263,470,
1263,470,CSC 242: Introduction to Artificial Intelligence (fall/spring)
1263,470,
1263,470,DSCC/CSC 240: Data Mining (fall/spring)
1263,470,
1263,470,DSCC/CSC 261: Introduction to Databases (formerly Database Systems) (fall/spring)
1263,470,
1263,470,DSCC 383W: Data Science Capstone(typically spring of senior year but may be taken as early as spring of junior year)
1263,470,
1263,470,Plus one of the following:
1263,470,
1263,470,MATH 165: Linear Algebra with Differential Equations (fall/spring)
1263,470,
1263,470,MATH 173: Calculus III (Honors) (fall)
1263,470,
1263,470,Plus one of the following:
1263,470,
1263,470,DSCC/CSC/STAT 262: Computational Introduction to Statistics (fall)
1263,470,
1263,470,STAT 213: Elements of Probability and Mathematical Statistics (fall)
1263,470,
1263,470,STAT 212: Applied Statistics for the Biological and Physical Sciences I (fall/spring)
1263,470,
1263,470,Plus one of the following:
1263,470,
1263,470,DSCC/CSC 265: Intermediate Statistical and Computational Methods (spring)
1263,470,
1263,470,Both STAT 216: Applied Statistics II and STAT 226W: Introduction to Linear Models
1263,470,
1263,470,Plus one of the following:
1263,470,
1263,470,CSC 282: Design and Analysis of Efficient Algorithms (fall)
1263,470,
1263,470,DSCC 201: Tools for Data Science (fall/spring)
1263,470,
1263,470,DSCC 275: Time Series Analysis & Forecasting in Data Science (fall)
1263,470,
1263,470,Concentration (Application Area) Courses
1263,470,
1263,470,Student can choose one of the following concentration (application areas):
1263,470,
1263,470,Biology
1263,470,
1263,470,Biomedical Signals and Imaging
1263,470,
1263,470,Brain and cognitive sciences
1263,470,
1263,470,"Computer science, statistics, and mathematics"
1263,470,
1263,470,Earth and environmental science
1263,470,
1263,470,Linguistics
1263,470,
1263,470,Physics
1263,470,
1263,470,Economics and business
1263,470,
1263,470,Political science
1263,470,
1263,470,Prerequisites for particular concentration (application area) courses beyond data science major prerequisites may be required. Please check the online course description/course schedule (CDCS).
1263,470,
1263,470,Biology
1263,470,
1263,470,One or both of the following:
1263,470,
1263,470,BIOL 110/112: Principles of Biology I
1263,470,
1263,470,BIOL 111/113: Principles of Biology II
1263,470,
1263,470,Plus one or two of the following (for a total of three courses):
1263,470,
1263,470,BIOL 190: Genetics and the Human Genome
1263,470,
1263,470,BIOL 198: Principles of Genetics
1263,470,
1263,470,BIOL 205/205W: Evolution
1263,470,
1263,470,BIOL 206/206W: Eukaryotic Genomes
1263,470,
1263,470,BIOL 253/253W: Computational Biology
1263,470,
1263,470,BIOL 265/265W: Molecular Evolution
1263,470,
1263,470,Top ↑
1263,470,
1263,470,Biomedical Signals and Imaging
1263,470,
1263,470,Both of the following:
1263,470,
1263,470,BME 101: Introduction to Biomedical Engineering (fall)
1263,470,
1263,470,BME 210: Biomedical Circuits (spring)
1263,470,
1263,470,Plus one of the following (for a total of three courses):
1263,470,
1263,470,BME 230: Biomedical Signals and Systems (fall)
1263,470,
1263,470,BME 253: Ultrasound Imaging (fall)
1263,470,
1263,470,BME 274: Biomedical Sensors (spring)
1263,470,
1263,470,CSC 249: Machine Vision (spring)
1263,470,
1263,470,Top ↑
1263,470,
1263,470,Brain and Cognitive Sciences
1263,470,
1263,470,Any three of the following courses:
1263,470,
1263,470,BCSC 151: Perception and Action (fall)
1263,470,
1263,470,BCSC 152: Language and Psycholinguistics (fall)
1263,470,
1263,470,BCSC 153: Cognition (spring)
1263,470,
1263,470,BCSC 221: Auditory Perception (spring)
1263,470,
1263,470,BCSC 229: Computer Models of Human Perception and Cognition (fall)
1263,470,
1263,470,BCSC 244: Neuroethology (spring)
1263,470,
1263,470,BCSC 245: Sensory and Motor Neuroscience (spring)
1263,470,
1263,470,BCSC 248: Neuroeconomics (not offered after Fall 2017)
1263,470,
1263,470,BCSC 265: Language and the Brain (spring)
1263,470,
1263,470,"BCSC 247, Topics in Computational Neuroscience"
1263,470,
1263,470,Top ↑
1263,470,
1263,470,"Computer Science, Statistics, and Mathematics"
1263,470,
1263,470,"Any three of the following courses, not including courses taken to fulfill the supplementary course requirement for the BS:"
1263,470,
1263,470,CSC 229: Computer Models of Human Perception and Cognition (fall)
1263,470,
1263,470,CSC 246: Machine Learning (spring)
1263,470,
1263,470,CSC 247: Natural Language Processing (fall)
1263,470,
1263,470,CSC 248: Statistical Speech and Language Processing (not offered 2018-19)
1263,470,
1263,470,CSC 249: Machine Vision (spring)
1263,470,
1263,470,CSC 254: Programming Language and Design Implementation (fall)
1263,470,
1263,470,CSC 252: Computer Organization (spring)
1263,470,
1263,470,CSC 253: Dynamic Language and Software Development (fall)
1263,470,
1263,470,CSC 256: Operating Systems (fall)
1263,470,
1263,470,CSC 258: Parallel and Distributed Systems (-)
1263,470,
1263,470,CSC 280: Computer Models and Limitations (spring)
1263,470,
1263,470,CSC 282: Design and Analysis of Efficient Algorithms (fall)
1263,470,
1263,470,CSC 298: Deep Learning and Graphical Models (not offered 2018-19)
1263,470,
1263,470,DSCC 201: Tools for Data Science (fall)
1263,470,
1263,470,DSCC 210: Digital Imaging: Transforming Real Into Virtual
1263,470,
1263,470,"DSCC 267: Image, Text, and Technology"
1263,470,
1263,470,DSCC 275: Time Series Analysis & Forecasting in Data Science (fall)
1263,470,
1263,470,MATH 201: Introduction to Probability (fall/spring)
1263,470,
1263,470,MATH 202: Stochastic Processes (spring)
1263,470,
1263,470,MATH 203: Introduction to Mathematical Statistics
1263,470,
1263,470,MATH 208: Operations Research I (fall)
1263,470,
1263,470,"MATH 215: Fractal and Chaotic Dynamics (offered every other fall, next offered in Fall 2019)"
1263,470,
1263,470,MATH 218: Introduction to Mathematical Models in Life Science (spring)
1263,470,
1263,470,MATH 230: Number Theory with Applications (fall)
1263,470,
1263,470,MATH 233: Introduction to Cryptography (spring)
1263,470,
1263,470,STAT 221W: Sampling Techniques
1263,470,
1263,470,Top ↑
1263,470,
1263,470,Earth and Environmental Science
1263,470,
1263,470,One or two of the following:
1263,470,
1263,470,EESC 101: Introduction to Geological Sciences
1263,470,
1263,470,EESC 103: Introduction to Environmental Science
1263,470,
1263,470,EESC 105: Introduction to Climate Change
1263,470,
1263,470,Plus one or two of the following (for a total of three courses):
1263,470,
1263,470,EESC 211/211W: Geohazards and Their Mitigation: Living on an Active Planet
1263,470,
1263,470,EESC 212: A Climate Change Perspective to Chemical Oceanography
1263,470,
1263,470,EESC 218: Atmospheric Geochemistry(Fall)
1263,470,
1263,470,EESC 233: Marine Ecosystem and Carbon Cycle Modeling (Spring)
1263,470,
1263,470,EESC 234: Fundamentals of Atmospheric Modeling (Spring)
1263,470,
1263,470,EESC 235: Physical Oceanography (Fall)
1263,470,
1263,470,EESC 236: Physics of Climate (Fall)
1263,470,
1263,470,EESC 251: Introduction to Remote Sensing and Geographic Information Systems
1263,470,
1263,470,
1263,470,
1263,470,
1263,470,
1263,470,Top ↑
1263,470,
1263,470,Linguistics
1263,470,
1263,470,Required:
1263,470,
1263,470,LING 110: Introduction to Linguistic Analysis
1263,470,
1263,470,And one of the following:
1263,470,
1263,470,LING 210: Introduction to Language Sound Systems
1263,470,
1263,470,LING 220: Introduction to Grammatical Systems
1263,470,
1263,470,LING 224: Introduction to Computational Linguistics
1263,470,
1263,470,LING 225: Introduction to Semantic Analysis
1263,470,
1263,470,Plus one of the following:
1263,470,
1263,470,LING 247/CSC 247: Natural Language Processing
1263,470,
1263,470,LING 248/CSC 248: Statistical Speech and Language Processing
1263,470,
1263,470,LING 250: Data Science for Linguistics
1263,470,
1263,470,LING 268: Computational Semantics
1263,470,
1263,470,LING 281 Statistical and Neural Computational Linguistics
1263,470,
1263,470,
1263,470,
1263,470,Top ↑
1263,470,
1263,470,Physics
1263,470,
1263,470,Any three of the following courses:
1263,470,
1263,470,MATH 281: Applied Boundary Value Problems (fall)
1263,470,
1263,470,PHYS 237: Quantum Mechanics of Physical Systems
1263,470,
1263,470,PHYS 227: Thermodynamics and Statistical Mechanics
1263,470,
1263,470,PHYS 235W: Classical Mechanics I
1263,470,
1263,470,"PHYS 373: Physics and Finance (offered every other year, next offering Spring 2020)"
1263,470,
1263,470,Top ↑
1263,470,
1263,470,Economics and Business
1263,470,
1263,470,Any three of the following courses:
1263,470,
1263,470,ECON 207: Intermediate Microeconomics (fall/spring/summer)
1263,470,
1263,470,ECON 209: Intermediate Macroeconomics (fall/spring/summer)
1263,470,
1263,470,ECON 214: Economic Theory of Organizations (fall/spring) OR ECON 217/217W: Economics of Organizations (fall)
1263,470,
1263,470,ECON 231W: Econometrics (fall/spring)
1263,470,
1263,470,ECON 288/288W/PSCI 288: Game Theory (fall/spring)
1263,470,
1263,470,ACC 201: Financial Accounting (fall/spring)
1263,470,
1263,470,CIS 220 Business Information Systems and Analytics (fall/apring) (formerly GBA 220)
1263,470,
1263,470,CIS 240 Data Management & Descriptive Analytics for Business (fall)
1263,470,
1263,470,CIS 242 Predictive Analytics (spring)
1263,470,
1263,470,MATH 210: Introduction to Financial Mathematics (fall/spring)
1263,470,
1263,470,MKT 203: Principles of Marketing (fall/spring)
1263,470,
1263,470,Top ↑
1263,470,
1263,470,Political Science
1263,470,
1263,470,Any three of the following courses:
1263,470,
1263,470,PSCI 107 Introduction to Positive Theory (spring)
1263,470,
1263,470,PSCI 200: Applied Data Analysis (fall/spring/summer)
1263,470,
1263,470,PSCI 205: Data Analysis II (valid beginning spring 2018)
1263,470,
1263,470,PSCI 248 Discrimination (fall)
1263,470,
1263,470,PSCI/INTR 270 Mechanisms of International Relations (Not offered next year.)
1263,470,
1263,470,PSCI 278/INTR 278: Foundations of Modern International Politics (spring)
1263,470,
1263,470,"PSCI 281: Formal Models in Political Science (offered every other year, will not be offered in 2018-19)"
1263,470,
1263,470,PSCI 287 Theories of Political Economy (Not offered next year)
1263,470,
1263,470,PSCI 288/ECON 288/288W: Game Theory (fall/spring)
1263,470,
1263,470,Top ↑
1263,470,
1263,470,Supplementary Courses (Only Required for BS)
1263,470,
1263,470,Only BS students are required to take supplementary courses.
1263,470,
1263,470,BS students must take both:
1263,470,
1263,470,MATH 201: Introduction to Probability (fall/spring)
1263,470,
1263,470,MATH 203: Introduction to Mathematical Statistics (spring)
1263,470,
1263,470,BS students must take one of the following:
1263,470,
1263,470,CSC 244: Knowledge Representation and Reasoning in AI (fall)
1263,470,
1263,470,CSC 246: Machine Learning (spring)
1263,470,
1263,470,"CSC 247: Natural Language Processing (fall, not offered 2017-18)"
1263,470,
1263,470,"CSC 248: Statistical Speech and Language Processing (fall, not offered 2018-19)"
1263,470,
1263,470,CSC 249: Machine Vision (spring)
1263,470,
1263,470,CSC 252: Computer Organization (spring)
1263,470,
1263,470,CSC 282: Design and Analysis of Efficient Algorithms (fall)
1263,470,
1263,470,CSC 298: Deep Learning and Graphical Models (not offered 2017-18 or 2018-19)
1263,470,
1263,470,DSCC 201: Tools for Data Science (fall)
1263,470,
1263,470,DSCC 275: Time Series Analysis & Forecasting in Data Science (fall)
1242,1200,DSBA 5122 - Visual Analytics (3)
1242,1200,
1242,1200,DSBA 6100 - Big Data Analytics for Competitive Advantage (3)
1242,1200,
1242,1200,DSBA 6156 - Applied Machine Learning (3)
1242,1200,
1242,1200,"DSBA 6160 - Big Data Design, Storage, and Provenance (3)"
1242,1200,
1242,1200,DSBA 6201 - Business Intelligence and Analytics (3)
1242,1200,
1242,1200,DSBA 6211 - Advanced Business Analytics (3)
1242,1200,
1242,1200,DSBA 6276 - Consumer Analytics (3)
1242,1200,
1242,1200,DSBA 6400 - Internship (3)
1242,1200,
1242,1200,Elective Courses (9 credit hours)
1242,1200,
1242,1200,Select three from the following. At least one course must be from the list of Data Science Elective Courses and one must be from the list of Business Analytics Elective Courses.
1242,1200,
1242,1200,Data Science Elective Courses
1242,1200,
1242,1200,DSBA 5121 - Information Visualization (3)
1242,1200,
1242,1200,DSBA 5510 - Web Mining (3)
1242,1200,
1242,1200,DSBA 6155 - Knowledge-Based Systems (3)
1242,1200,
1242,1200,DSBA 6162 - Knowledge Discovery in Databases (3)
1242,1200,
1242,1200,DSBA 6165 - Artificial Intelligence and Deep Learning (3)
1242,1200,
1242,1200,DSBA 6190 - Cloud Computing for Data Analysis (3)
1242,1200,
1242,1200,DSBA 6265 - Advanced Topics in Knowledge Discovery in Databases (3)
1242,1200,
1242,1200,DSBA 6345 - Modern Data Science Systems (3)
1242,1200,
1242,1200,DSBA 6500 - Complex Adaptive Systems (3)
1242,1200,
1242,1200,DSBA 6520 - Network Science (3)
1242,1200,
1242,1200,Business Analytics Elective Courses
1242,1200,
1242,1200,DSBA 6112 - Graduate Econometrics (3)
1242,1200,
1242,1200,DSBA 6122 - Decision Modeling and Analysis via Spreadsheets (3)
1242,1200,
1242,1200,DSBA 6207 - Business Project Management (3)
1242,1200,
1242,1200,DSBA 6208 - Supply Chain Management (3)
1242,1200,
1242,1200,DSBA 6212 - Enterprise Systems (3)
1242,1200,
1242,1200,DSBA 6213 - Applied Healthcare Business Analytics (3)
1242,1200,
1242,1200,DSBA 6277 - Social Media Marketing and Analytics (3)
1242,1200,
1242,1200,DSBA 6278 - Innovation Analytics (3)
1242,1200,
1242,1200,Other Elective Courses
1242,1200,
1242,1200,DSBA 5110 - Applied Regression Analysis (3)
1242,1200,
1242,1200,DSBA 6010 - Special Topics in Data Science and Business Analytics (3)
1242,1200,
1242,1200,DSBA 6115 - Statistical Learning with Big Data (3)
1242,1200,
1242,1200,"DSBA 6170 - Ethics, Privacy, Security and Governance of Big Data (3)"
1242,1200,
1242,1200,Degree Total = 33 Credit Hours
1276,853,Core Courses (27 credits)
1276,853,
1276,853,Alpha Course: MBA 611 Introduction to Organizational Change
1276,853, Accounting (Select one)
1276,853, ACC 630 Management Accounting Systems
1276,853, MBA 631 Financial Accounting
1276,853, Ethical and Legal Issues: MBA 615 Ethical and Legal Issues in Business
1276,853, Finance (Select one)
1276,853, MBA 623 Financial Engineering
1276,853, MBA 625 International Finance (may not double count in International)
1276,853, MBA 626 Strategic Valuation
1276,853, MBA 627 Investment Management
1276,853, MBA 628 Financial Markets and Institutions
1276,853, MBA 629 Financial Modeling
1276,853, Information Systems: MBA 674 Strategic Management of Technology and Innovation
1276,853, International (Select one)
1276,853, MBA 612 Topics in International Business
1276,853, MBA 625 International Finance
1276,853, Marketing: MBA 660 Managerial Marketing
1276,853, Operations: MBA 672 Supply Chain Management
1276,853, Capstone: MBA 698 Practicum
1276,853,
1276,853,Electives (nine credits)
1276,853,
1276,853,MBA 676 Data Management and Analytics
1276,853, MBA 677 Information Visualization
1276,853, MBA 699 Data Mining
1277,1972,Program Requirements
1277,1972,
1277,1972,Minimum number of credits required for the certificate: 18
1277,1972,
1277,1972,Required courses:
1277,1972,MAT 281 Introduction to Probability
1277,1972,MAT 282 Statistical Inference or equivalent
1277,1972,
1277,1972,Four additional courses from the following:
1277,1972,MAT 383 System Modeling and Simulation
1277,1972,MAT 386 Sampling Design and Analysis
1277,1972,MAT 387 Introduction to Applied Biostatistical Methods
1277,1972,MAT 388 Statistical Quality Control
1277,1972,MAT 461 Stochastic Models in Operations Research
1277,1972,MAT 484 Design and Analysis of Experiments
1277,1972,MAT 485 Introduction to Applied Regression
1277,1972,MAT 486 Introduction to Big Data Analytics
1277,1972,MAT 487 Introduction to Categorical Data Analysis
1277,1972,MAT 488 Introduction to Data Mining
1273,2114,Sample Schedule
1273,2114,
1273,2114,First Semester (Fall)
1273,2114,
1273,2114,GSBA 545: Data Driven Decision Making (1.5 units)
1273,2114,
1273,2114,DSO 510: Business Analytics (1.5 units)
1273,2114,
1273,2114,DSO 545: Statistical Computing and Data Visualization (3 units)
1273,2114,
1273,2114,GSBA 542: Communication for Management (1.5 units)
1273,2114,
1273,2114,DSO 552: SQL Databases for Business Analysts (1.5 units)
1273,2114,
1273,2114,Elective (optional)
1273,2114,
1273,2114,Second Semester (Spring)
1273,2114,
1273,2114,DSO 530: Applied Modern Statistical Learning Methods (3 units)
1273,2114,
1273,2114,"DSO 570: The Analytics Edge: Data, Models, and Effective Decisions (3 units)"
1273,2114,
1273,2114,DSO 553: NoSQL Databases in Big Data (1.5 units)
1273,2114,
1273,2114,Elective (3 units)
1273,2114,
1273,2114,Third Semester (Fall)
1273,2114,
1273,2114,DSO 573*: Data Analytics Driven Dynamic Strategy & Execution (3 units)
1273,2114,
1273,2114,Elective (3 units)
1273,2114,
1273,2114,Elective (3 units)
1273,2114,
1273,2114,Elective (1.5 units)
1273,2114,
1273,2114,"*DSO 573 can be replaced with DSO 574 (Getting Ready for Big Data), which is offered in the Spring"
1274,3352,Year 1
1274,3352,
1274,3352,Sample Course Schedule
1274,3352,
1274,3352,Fall:
1274,3352,
1274,3352,DSO 671: Inventory Models and Supply Chain Management
1274,3352,
1274,3352,GSBA 602: Selected Issues in Economic Theory
1274,3352,
1274,3352,ISE 631: Linear Programming
1274,3352,
1274,3352,Elective (1)
1274,3352,
1274,3352,Spring:
1274,3352,
1274,3352,ISE 538: Elements of Stochastic Processes (or MATH 505B: Applied Probability)
1274,3352,
1274,3352,DSO 677: Dynamic Programming and Markov Decision Processes
1274,3352,
1274,3352,ISE 630: Foundations of Optimization
1274,3352,
1274,3352,GSBA 604: Regression and Generalized Linear Models for Business
1274,3352,
1274,3352,Summer:
1274,3352,
1274,3352,BUCO 634: Communication for Doctoral Students: Conference Papers and Presentations
1274,3352,
1274,3352,Summer Research Paper
1274,3352,
1274,3352,Research Development
1274,3352,
1274,3352,"Beginning in the first semester, students will apprentice with a faculty mentor to learn research fundamentals. Typically students are assigned to a new mentor each semester in the first year. During the summer following the first year in the program, students are expected to research and complete a Summer Research Paper."
1274,3352,
1274,3352,Screening Examination
1274,3352,
1274,3352,"In addition to the papers and examinations assigned in their first-year courses, a screening process will occur in May at the end of the first year. This process will include a review of each student's grades, an analysis of competence in written communications and a written exam based on the material covered during the first year. The results of the examination help the faculty determine students’ developmental needs and fitness to continue in the program."
1274,3352,
1274,3352,Year 2
1274,3352,
1274,3352,Sample Course Schedule
1274,3352,
1274,3352,Fall:
1274,3352,
1274,3352,DSO 670: Current Research in Operations management
1274,3352,
1274,3352,3 electives
1274,3352,
1274,3352,Spring:
1274,3352,
1274,3352,DSO 674: Queuing and Stochastic Networks
1274,3352,
1274,3352,ISE 632: Metwork Flows and Combinatorial Optimization
1274,3352,
1274,3352,2 electives
1274,3352,
1274,3352,Summer:
1274,3352,
1274,3352,BUCO 633: Communication for Doctoral Students: Foundations of Academic Writing
1274,3352,
1274,3352,BUCO 637: Communication for Doctoral Students: Succeeding as a Teacher
1274,3352,
1274,3352,Year 3
1274,3352,
1274,3352,Sample Course Schedule
1274,3352,
1274,3352,Independent Dissertation Preparation (2)
1274,3352,
1274,3352,Research Development
1274,3352,
1274,3352,"At this stage in the program, the relationships Ph.D. candidates have developed through the research apprentices often lead to collaborative research projects. Ph.D. candidates continue to apprentice faculty with increasing responsibility. They also begin work on their dissertations and are expected to have an approved dissertation proposal before the start of the fourth year."
1274,3352,
1274,3352,Teaching Development
1274,3352,
1274,3352,Ph.D. candidates begin developing teaching skills by serving as a teaching assistant for one or two classes and engaging in teaching skills workshops.
1274,3352,
1274,3352,Qualifying Exam
1274,3352,
1274,3352,"The examination qualifying a student for candidacy for the Ph.D. degree is partly written and partly oral, designed, at least in part, to test the student’s fitness to undertake independent research. After successful completion of the qualifying exams, the student is admitted to candidacy."
1274,3352,
1274,3352,Year 4
1274,3352,
1274,3352,Sample Course Schedule
1274,3352,
1274,3352,Independent Dissertation Preparation (2)
1274,3352,
1274,3352,Research Development
1274,3352,
1274,3352,Research is the primary activity in the fourth year and beyond. Faculty view Ph.D. candidates as “junior colleagues” and partner to write and present papers.
1274,3352,
1274,3352,Teaching Development
1274,3352,
1274,3352,Ph.D. candidates co-teach one course with a faculty member.
1274,3352,
1274,3352,Dissertation Defense & Submission
1274,3352,
1274,3352,"The dissertation is the culminating work of a student’s independent research. In the fourth or fifth year of the program, students complete, defend and submit the dissertation. This is the last step to earn the Ph.D. degree."
1274,3352,
1274,3352,Statistic Requirements
1274,3352,
1274,3352,Year 1
1274,3352,
1274,3352,Sample Course Schedule
1274,3352,
1274,3352,Fall:
1274,3352,
1274,3352,MATH 541B Introduction to Mathematical Statistics
1274,3352,
1274,3352,ISE 630 Foundations of Optimization
1274,3352,
1274,3352,MATH 507A Theory of Probability or MATH 505a Applied Probability
1274,3352,
1274,3352,1 elective
1274,3352,
1274,3352,Spring:
1274,3352,
1274,3352,MATH 505b Applied Probability or Math 506 Stochastic Processes
1274,3352,
1274,3352,DSO 607 High-Dimensional Statistics and Big Data Problems
1274,3352,
1274,3352,GSBA 604 Regression and Generalized Linear Models for Business
1274,3352,
1274,3352,MATH 541A Introduction to Mathematical Statistics 1 elective
1274,3352,
1274,3352,Summer:
1274,3352,
1274,3352,BUCO 634
1274,3352,
1274,3352,Summer Research Paper
1274,3352,
1274,3352,Research Development
1274,3352,
1274,3352,"Beginning in the first semester, students will apprentice with a faculty mentor to learn research fundamentals. Typically students are assigned to a new mentor each semester in the first year. In the summer following the first year in the program, students research and complete a Summer Research Paper."
1274,3352,
1274,3352,Screening Examination
1274,3352,
1274,3352,"In addition to the papers and examinations assigned in their first-year courses, a screening process will occur in May at the end of the first year. This process will include a review of each student's grades, an analysis of competence in written communications and a written exam based on the material covered during the first year. The results of the examination help the faculty determine students’ developmental needs and fitness to continue in the program."
1274,3352,
1274,3352,Year 2
1274,3352,
1274,3352,Sample Course Schedule
1274,3352,
1274,3352,Fall:
1274,3352,
1274,3352,MATH 541B Introduction to Mathematical Statistics or MATH 547 Methods of Statistical Inference (if already taken 541B)
1274,3352,
1274,3352,3 electives (including a graduate level class in a selected business area)
1274,3352,
1274,3352,Spring:
1274,3352,
1274,3352,DSO 599 Special Topics Class
1274,3352,
1274,3352,3 electives
1274,3352,
1274,3352,Summer:
1274,3352,
1274,3352,BUCO 633: Communication for Doctoral Students: Foundations of Academic Writing
1274,3352,
1274,3352,BUCO 637: Communication for Doctoral Students: Succeeding as a Teacher
1274,3352,
1274,3352,Year 3
1274,3352,
1274,3352,Sample Course Schedule
1274,3352,
1274,3352,Independent Dissertation Preparation (2)
1274,3352,
1274,3352,Research Development
1274,3352,
1274,3352,"At this stage in the program, the relationships Ph.D. candidates have developed through the research apprentices often lead to collaborative research projects. Ph.D. candidates continue to apprentice faculty with increasing responsibility. They also begin work on their dissertations."
1274,3352,
1274,3352,Teaching Development
1274,3352,
1274,3352,Ph.D. candidates begin developing teaching skills by serving as a teaching assistant for one or two classes and engaging in teaching skills workshops.
1274,3357,Year 4
1274,3357,
1274,3357,Sample Course Schedule
1274,3357,
1274,3357,Independent Dissertation Preparation (2)
1274,3357,
1274,3357,Research Development
1274,3357,
1274,3357,Research is the primary activity in the fourth year and beyond. Faculty view Ph.D. candidates as “junior colleagues” and partner to write and present papers.
1274,3357,
1274,3357,Teaching Development
1274,3357,
1274,3357,Ph.D. candidates co-teach one course with a faculty member.
1274,3357,
1274,3357,Dissertation Defense & Submission
1222,1756,"MEDB 5501 & 5502, Biostatistics I & II"
1222,1756,
1222,1756,6 credit hours of research methodology and research ethics
1222,1756,
1222,1756,"MEDB 5510, Clinical Research Methodology"
1222,1756,
1222,1756,"MEDB 5561, Responsible Conduct of Research"
1222,1756,
1222,1756,6 credit hours of Informatics courses (selected from the following)
1222,1756,
1222,1756,"MEDB 5520, Introduction to Medical Informatics"
1222,1756,
1222,1756,"MEDB 5521, Clinical Bioinformatics"
1222,1756,
1222,1756,"BIOL 5525, Bioinformatics and Data Analysis"
1222,1756,
1222,1756,"COMP-SCI 5566, Introduction to Bioinformatics"
1222,1756,
1222,1756,Co-Discipline in Bioinformatics
1222,1756,
1222,1756,Recommended Curriculum
1222,1756,
1222,1756,"While the following courses are suggested core components for the Biomedical and Health Informatics co-discipline, students may work with the Discipline Coordinator to create an individualized plan of study."
1222,1756,
1222,1756,"MEDB 5510, Clinical Research Methodology or MEDB 5512, Clinical Trials"
1222,1756,
1222,1756,"MEDB 5511, Principles and Applications of Epidemiology or"
1222,1756,
1222,1756,"MEDB 5514, Human Genome Epidemiology"
1222,1756,
1222,1756,"MEDB 5521, Clinical Informatics"
1222,1756,
1222,1756,"MEDB 5501 & 5502, Biostatistics I & II"
1260,667,BUS 543 – Decision Modeling
1260,667,BUS 555 – Database Management
1260,667,BUS 519 – Business Analytics
1260,667,BUS 552 – Optimization
1281,182,SEIS 603 Foundations of Software Development - Python (waived for appropriate prior programming experience)
1281,182,
1281,182,
1281,182,
1281,182,SEIS 610 Software Engineering
1281,182,
1281,182,
1281,182,
1281,182,SEIS 615 DevOps and Cloud Infrastructure
1281,182,
1281,182,
1281,182,
1281,182,SEIS 630 Database Management Systems and Design
1281,182,
1281,182,
1281,182,
1281,182,SEIS 631 Foundations of Data Analysis
1281,182,
1281,182,
1281,182,
1281,182,SEIS 632 Data Analytics and Visualization
1281,182,
1281,182,
1281,182,
1281,182,SEIS 732 Data Warehousing and Business Intelligence
1281,182,
1281,182,
1281,182,
1281,182,SEIS 736 Big Data Engineering
1281,182,
1281,182,
1281,182,
1281,182,SEIS 737 Big Data Management
1281,182,
1281,182,
1281,182,
1281,182,SEIS 763 Machine Learning
1281,182,
1281,182,
1281,182,
1281,182,SEIS 764 Artificial Intelligence
1281,1252,Electives [1 or 2 courses]:
1281,1252,
1281,1252,Choose one elective (or two electives if SEIS 603 is waived) from any course listed in the Graduate Programs in Software course catalog.
1281,1252,
1281,1252,View SEIS Course Catalog.
1281,1252,
1281,1252,
1281,1252,
1281,1252,Suggested course sequences
1281,1252,
1281,1252,Suggested course sequence* with SEIS603 required:
1281,1252,
1281,1252,Semester 1: SEIS 603 and SEIS 610 
1281,1252,Semester 2: SEIS 630 and SEIS 631
1281,1252,Semester 3: SEIS 632 and SEIS 763
1281,1252,Semester 4: SEIS 764 and SEIS 615 
1281,1252,Semester 5: SEIS 732 and SEIS 736
1281,1252,Semester 6: SEIS 737 and 1 Elective
1281,1252,
1281,1252,Suggested course sequence* with SEIS603 waived:
1281,1252,
1281,1252,Semester 1: SEIS 610 and SEIS 631
1281,1252,Semester 2: SEIS 630 and SEIS 632
1281,1252,Semester 3: SEIS 615 and SEIS 763 
1281,1252,Semester 4: SEIS 736 and SEIS 764
1281,1252,Semester 5: SEIS 737 and 1 Elective 
1281,1252,Semester 6: SEIS 732 and 1 Elective
1278,2686,The Master of Business Administration requires 36 semester hours.
1278,2686,
1278,2686,These hours include:
1278,2686,
1278,2686,• MBA Core Courses (12 hours required)
1278,2686,
1278,2686,• Competency Area Courses (12 hours required)
1278,2686,
