ID,UNIVERSITY,CARNEGIE,DEGREE LEVEL,DEGREE,YEAR STARTED,REMOVE?,URL,CATEGORY,DEGREE RECODED,DATA SCIENCE,DEPARTMENT,DEPARTMENT RECODED,ONLINE,ON CAMPUS,COUNTRY,STATE,CITY,DOCS MADE?,CONTACT EMAIL,CONTACT NAME,ETHICS COURSE,ETHICS REQ,SKILLS,COURSES,MISSION,Notes,,# of COURSES
1049,Nebraska Methodist College of Nursing & Allied Health,SF,C,Certificate in Nursing Informatics,,,https://www.methodistcollege.edu/nursing/certificates/nursing-informatics-certificate,Health,Health Informatics ,FALSE,College of Nursing,Other,,,,NE,Omaha,T,,,,,T,T,T,,,TRUE
1050,New England College,M1,M,MBA in Health Informatics,,,https://www.nec.edu/academics/graduate-degree-online-programs/mba/health-informatics/,Health,Health Informatics ,FALSE,College of Management and Business,Business/Management,,,,NH,Henniker,T,,,,,F,T,T,,,FALSE
1052,New Jersey Institute of Technology,R1,D,PhD in Business Data Science,,,https://catalog.njit.edu/graduate/management/management/business-data-science-phd/,Business,Data Science,TRUE,Department of Mangaement,Business/Management,,,,NJ,Newark,T,,,,,T,T,T,,,TRUE
1053,New Mexico State University,R2,M,Master of Science in Applied Statistics,,,https://business.nmsu.edu/academics/graduate-programs/ms-astat/,Math,Applied Statistics,FALSE,"Economics, Applied Statistics & International Business Department",Business/Management,,,,NM,Las Cruces,T,,,,,T,T,T,,,FALSE
1054,New York Institute of Technology,M1,M,Master of Science in Data Science,,,https://www.nyit.edu/degrees/data_science_ms,Data,Data Science,TRUE,Department of Computer Science,Computer Science,,,,NY,Old Westbury,T,,,,,T,T,T,,,TRUE
1055,New York University,R1,M,Master of Science in Data Science,,,https://cds.nyu.edu/masters-program/,Data,Data Science,TRUE,NYU Center for Data Science,Data Science,,,,NY,New York,T,,,,,T,T,T,,,TRUE
1056,New York University,R1,M,MBA with Business Analytics,,,https://www.stern.nyu.edu/portal-partners/current-students/undergraduate/academics/degree-programs/business-program/computing-and-data-science,Business,Business Analytics,FALSE,Business Program,Business/Management,,,,NY,New York,T,,,,,T,T,T,,,TRUE
1058,North Dakota State University,R2,M,Master of Science in Applied Statistics,,,https://bulletin.ndsu.edu/programs-study/graduate/statistics/,Math,Applied Statistics,FALSE,Department of Statistics,Mathematics/Statistics,,,,ND,Fargo,T,,,,,T,T,T,,,TRUE
1059,Northcentral University,NA,D,PhD in Data Science-TIM,,,https://www.ncu.edu/programs-degrees/technology/data-science-phd-tim,Data,Data Science,TRUE,Technology Program,Other,,,,CA,San Diego,T,,,,,T,T,T,,,TRUE
1060,Northeastern University,R1,M,MBA x Data Science,,,https://damore-mckim.northeastern.edu/programs/data-science-concentration/,Business,Data Science,TRUE,D'Amore-McKim School of Business,Business/Management,,,,MA,Boston,T,,,,,T,T,T,,,TRUE
1062,Northern Kentucky University,M1,C,Certificate in Business Informatics,,,https://www.nku.edu/academics/informatics/programs/businessinformatics.html,Business,Business Intelligence,FALSE,College of Informatics,Information,,,,KY,Highland Heights,T,,,,,F,T,T,,,TRUE
1063,Northwestern University,R1,C,Advanced Data Science Certificate Program,,,https://sps.northwestern.edu/advanced-graduate-certificate/advanced-data-science/,Data,Data Science,TRUE,School of Professional Studies,Other,,,,IL,Evanston,T,,,,,T,F,T,,,TRUE
1064,Northwestern University,R1,M,Data Analytics M.B.A.,,,https://www.kellogg.northwestern.edu/data-analytics/academics.aspx,Business,Data Analytics,FALSE,Kellogg School of Management,Business/Management,,,,IL,Evanston,T,,,,,T,T,T,,,TRUE
1066,Ohio State University,R1,M,Master of Applied Statistics,,,https://gpadmissions.osu.edu/programs/program.aspx?prog=0187,Math,Applied Statistics,FALSE,Department of Statistics,Mathematics/Statistics,,,,OH,Columbus,T,,,,,F,F,F,,,TRUE
1067,Ohio University,R2,M,MBA with Business Analytics Concentration,,,https://onlinemasters.ohio.edu/college-of-business/masters-business-administration/,Business,Business Analytics,FALSE,College of Business,Business/Management,,,,OH,Athens,T,,,,,T,T,T,,,TRUE
1068,Oklahoma State University,R1,C,Bioinformatics Certification Program,,,http://bioinformatics.okstate.edu/,Bio,Health Informatics ,FALSE,Department of Biochemistry and Molecular Biology,Health Informatics,,,,OK,Stillwater,T,,,,,T,T,T,,,TRUE
1069,Oregon Health & Science University,SF,C,Certificate in Biostatistics,,,https://ohsu-psu-sph.org/certificate-in-biostatistics/,Bio,Health Informatics ,FALSE,School of Public Health,Health Informatics,,,,OR,Portland,T,,,,,T,T,T,,,TRUE
1070,Ottawa University,BDF,B,BS in Data Science and Technology,,,https://www.ottawa.edu/degreesppc/data-science-and-technology.asp,Data,Data Science,TRUE,Telfer School of Management,Business/Management,,,,KS,Ottawa,T,,,,,T,T,T,,,TRUE
1071,Pennsylvania State University,R1,B,Data Sciences – Intercollege Undergraduate Major,,,https://www.eecs.psu.edu/students/undergraduate/Data-Sciences.aspx,Data,Data Science,TRUE,"College of Information Sciences and Technology (IST), College of Engineering, and Eberly College of Science",Interdisciplinary,,,,PA,University Park,T,,,,,T,T,T,,,TRUE
1074,Portland State University,R2,C,Graduate Certificate in Applied Statistics,,,https://www.pdx.edu/math/graduate-certificate-in-applied-statistics,Math,Applied Statistics,FALSE,Department of Mathematics and Statistics,Mathematics/Statistics,,,,OR,Portland,T,,,,,T,T,T,,,TRUE
1076,Purdue University,R1,M,MBA Business Analytics Specialization,,,https://krannert.purdue.edu/masters/mba-fulltime/academics/option-areas/business-analytics/home.php,Business,Business Analytics,FALSE,Krannert School of Management,Business/Management,,,,ID,Lafayette,T,,,,,T,T,T,,,TRUE
1077,Purdue University,R1,B,Data Science Major,,,https://www.cs.purdue.edu/undergraduate/curriculum/data-science.html,Data,Data Science,TRUE,Department of Computer Science,Computer Science,,,,IN,West Lafayette,T,,,,,T,T,T,,,TRUE
1078,Regis University,M1,C,Graduate Certificate in Data Science,,,https://www.regis.edu/CCIS/Academics/Degrees-Programs/Certificates/GC-Data-Science.aspx,Data,Data Science,TRUE,College of Computer & Information Sciences,Computer Science,,,,CO,Denver,T,,,,,,,,,,TRUE
1080,Rockhurst University,M1,C,Data Science Certificate,,,https://www.rockhurst.edu/helzberg/certificate-programs/analytics-insights,Data,Data Science,TRUE,Helzberg School of Management,Business/Management,,,,MO,Kansas City,T,,,,,,,,,,TRUE
1081,Rutgers University,R2,M,MBA with Concentration in Analytics and Information Management,,,https://www.business.rutgers.edu/full-time-mba/analytics-information-management,Business,Business Analytics,FALSE,Rutgers School of Business,Business/Management,,,,NJ,New Brunswick,T,,,,,T,T,T,,,TRUE
1083,Saint Mary's University of Minnesota,M1,M,Master of Science in Business Intelligence and Data Analytics,,,https://onlineprograms.smumn.edu/msbida/masters-in-business-intelligence-and-analytics,Business,Business Intelligence,FALSE,Online,Business/Management,,,,MN,Winona,T,,,,,T,T,T,,,TRUE
1084,Saint Mary's University of Minnesota,M1,B,Computer Data Science Major,,,https://www.smumn.edu/academics/undergraduate/mathematics-computer-science-statistics/data-analytics,Data,Data Science,TRUE,"Department of Mathematics, Computer Science, and Statistics",Mathematics/Statistics,,,,MN,Winona,T,,,,,T,T,T,,,TRUE
1085,Saint Michael’s College,BAS,B,Computer Data Science Major,,,https://www.smcvt.edu/academics/majors-minors-and-curriculum/data-science/,Data,Data Science,TRUE,Department Mathematics and Statistics,Mathematics/Statistics,,,,VT,Colchester,T,,,,,T,T,T,,,FALSE
1086,Salem International University,NA,B,BS Computer Science – Data Science,,,https://www.salemu.edu/archives/degrees/bachelors-data-science,Data,Data Science,TRUE,Department of Computer Science,Computer Science,,,,MA,Salem,T,,,,,T,T,T,,,TRUE
1087,San Diego State University,R1,M,Master of Science in Big Data Analytics,,,https://big.sdsu.edu/,Data,Data Analytics,FALSE,Center for Human Dynamics in the Mobile Age,Other,,,,CA,San Diego,T,,,,,T,T,T,,,TRUE
1088,Santa Clara University,R3,M,MBA with Data Sciences and Business Analytics Concentration,,,https://www.scu.edu/business/graduates/academic/concentrations/data-science-and-business-analytics/,Business,Data Science,TRUE,Leavey School of Business,Business/Management,,,,CA,Santa Clara,T,,,,,T,T,T,,,TRUE
1089,Siena College,M3,B,"BS in Data Science, BS in Applied Data Science and Data Science Minor",,,https://www.siena.edu/programs/data-science/,Data,Data Science,TRUE,School of Science,Other,,,,NY,Albany,T,,,,,T,T,T,,,TRUE
1090,Simmons University,R3,B,Data Science And Analytics (B.S.),,,https://www.simmons.edu/undergraduate/academics/majors-minors/data-science-and-analytics,Data,Data Science,TRUE,"Mathematics, Computing, and Statistics",Mathematics/Statistics,,,,MA,Boston,T,,,,,T,T,T,,,TRUE
1092,Southern Methodist University,R2,M,Online Master of Science in Data Science,,,https://requestinfo.datascience.smu.edu/index.html?s=mastersindatasciencesite&l=schools_texas--listings-featured-program,Data,Data Science,TRUE,Online,Other,,,,TX,Dallas,T,,,,,F,F,F,,,TRUE
1093,Southern New Hampshire University,M1,M,Master of Business Administration (MBA) - Healthcare Informatics,,,https://www.snhu.edu/online-degrees/masters/mba-online,Health,Health Informatics ,FALSE,School of Business,Business/Management,,,,NH,Manchester,T,,,,,,,,,,TRUE
1094,Southwestern Oklahoma State University,M1,M,M.S. Healthcare Informatics & Information Management,,,https://www.swosu.edu/academics/allied-health/health-information-management/programs/graduate/index.aspx,Health,Health Informatics ,FALSE,Department of Allied Health Sciences,Health Informatics,,,,OK,Weatherford,T,,,,,F,T,T,,,FALSE
1095,St. John's University,NA,M,Master of Science in Data Mining and Predictive Analytics,,,https://www.stjohns.edu/academics/programs/data-science-master-science,Data,Data Mining,FALSE,"Department of Computer Science, Mathematics and Science",Computer Science,,,,NY,New York,T,,,,,T,T,T,,,TRUE
1096,St. John's University,NA,M,"Data Science, Master of Science",,,https://www.stjohns.edu/academics/programs/data-science-master-science,Data,Data Science,TRUE,"Department of Computer Science, Mathematics and Science",Computer Science,,,,NY,New York,T,,,,,T,T,T,,,TRUE
1097,Stanford University,R1,M,Biomedical Informatics MS Degree,,,https://scpd.stanford.edu/public/category/courseCategoryCertificateProfile.do?method=load&certificateId=1240186#searchResults,Bio,Health Informatics ,FALSE,Center for Professional Developement,Health Informatics,,,,CA,Stanford,T,,,,,T,T,T,,,TRUE
1098,Stevens Institute of Technology,R2,M,Data Science Master’s Program,,,https://www.stevens.edu/schaefer-school-engineering-science/departments/mathematical-sciences/graduate-programs/data-science-masters-program,Data,Data Science,TRUE,Department of Mathematical Sciences,Mathematics/Statistics,,,,NJ,Hoboken,T,,,,,T,T,T,,,TRUE
1105,Syracuse University,R1,C,Certificate of Advanced Study in Data Science,,,https://ischool.syr.edu/academics/graduate/cas/cas-data-science/,Data,Data Science,TRUE,School of Information Studies,Information,,,,NY,Syracuse,T,,,,,T,T,T,,,TRUE
1106,Syracuse University,R1,M,Online MBA with Business Analytics Specialization,,,https://onlinebusiness.syr.edu/mba/specializations/business-analytics/,Business,Business Analytics,FALSE,Syracuse Online Business,Business/Management,,,,NY,Syracuse,T,,,,,T,T,T,,,TRUE
1110,Temple University,R1,B,"Data Science with Concentration in Computation and Modeling, B.S.",,,https://bulletin.temple.edu/undergraduate/science-technology/computer-information-science/data-science-computation-modeling-bs/,Data,Data Science,TRUE,Department of Computer & Information Sciences,Computer Science,,,,PA,Philadelphia,T,,,,,,,,,,TRUE
1112,Texas A & M University-College Station,R1,C,Graduate Certificate in Statistics,,,http://online.stat.tamu.edu/degree-plan/applied-statistics/,Math,Applied Statistics,FALSE,Online,Mathematics/Statistics,,,,TX,College Station,T,,,,,T,T,T,,,TRUE
1115,Texas Woman's University,R3,M,Master of Science in Informatics,,,https://twu.edu/informatics/graduate-program/,Data,Information Systems,FALSE,Mathematics & Computer Science,Computer Science,,,,TX,Denton,T,,,,,T,T,T,,,TRUE
1116,The College of Saint Scholastica,M1,C,Health Informatics Certificate,,,http://www.css.edu/graduate/masters-doctoral-and-professional-programs/areas-of-study/ms-health-informatics/health-informatics-certificate.html,Health,Health Informatics ,FALSE,Graduate School,Health Informatics,,,,MS,Duluth,T,,,,,T,T,T,,,TRUE
1118,University of Alabama,R1,M,Master of Science in Applied Statistics,,,https://manderson.culverhouse.ua.edu/programs/specialized-masters/applied-statistics/,Math,Applied Statistics,FALSE,Manderson Graduate School of Business,Business/Management,,,,AL,Tuscaloosa,T,,,,,T,T,T,,,TRUE
1120,University of Scranton,M1,M,Master of Science in Health Informatics,,,https://elearning.scranton.edu/mshi/ms-health-informatics,Health,Health Informatics ,FALSE,Online,Interdisciplinary,,,,PA,Scranton,T,,,,,T,T,T,,,TRUE
1121,University of Tennessee,R1,M,Master of Science in Business Analytics,,,https://haslam.utk.edu/business-analytics-statistics/msba/academics,Business,Business Analytics,FALSE,Haslam College of Business,Business/Management,,,,TN,Knoxville,T,,,,,T,T,T,,,TRUE
1122,University of Tennessee at Chattanooga,R3,C,Graduate Certificate in Business Analytics,,,https://www.utc.edu/college-business/academic-programs/graduate-programs/business-analytics/index.php,Business,Business Analytics,FALSE,Gary W. Rollins College of Business,Business/Management,,,,TN,Chattanooga,T,,,,,T,T,T,,,TRUE
1123,University of Texas at Austin,R1,M,Master of Science in Business Analytics,,,https://www.mccombs.utexas.edu/Master-of-Science-in-Business-Analytics,Business,Business Analytics,FALSE,McCombs School of Business,Business/Management,,,,TX,Austin,T,,,,,F,T,T,,,TRUE
1124,University of Texas at Dallas,R1,C,Graduate Certificate in Business Intelligence and Data Mining,,,https://jindal.utdallas.edu/information-systems/certificate-programs/#01-sas-ut-dallas-data-mining-and-bi,Business,Business Intelligence,FALSE,School of Management,Business/Management,,,,TX,Richardson,T,,,,,T,T,T,,,TRUE
1125,University of Texas Health Science Center at Houston,SF,D,Doctor of Philosophy in Biomedical Informatics,,,https://sbmi.uth.edu/prospective-students/academics/doctoral.htm,Bio,Health Informatics ,FALSE,School of Biomedical Informatics,Health Informatics,,,,TX,Houston,T,,,,,T,T,T,,,TRUE
1126,University of West Florida,M1,C,Graduate Certificate in Data Science,,,https://uwf.edu/hmcse/departments/computer-science/graduate-certificates/data-science/,Data,Data Science,TRUE,Department of Computer Science,Computer Science,,,,FL,Pensacola,T,,,,,T,T,T,,,TRUE
1127,Thomas Edison State University,M2,B,B.S. degree in Data Science and Analytics,,,https://www.tesu.edu/heavin/bs/data-science,Data,Data Science,TRUE,Heavin School Of Arts And Sciences ,Business/Management,,,,NJ,Trenton,T,,,,,T,T,T,,,TRUE
1128,Thomas Edison State University,M2,M,MBA in Data Analytics,,,https://www.tesu.edu/business/mba/data-analytics,Business,Data Analytics,FALSE, School Of Business And Management ,Business/Management,,,,NJ,Trenton,T,,,,,T,T,T,,,TRUE
1129,Tufts University,R1,B,Data Science Major,,,https://engineering.tufts.edu/cs/prospective/undergraduate,Data,Data Science,TRUE,Department of Computer Science,Computer Science,,,,MA,Medford; Somerville,T,,,,,T,T,T,,,TRUE
1130,Tulane University,R1,M,Master of Science in Biostatistics,,,https://sph.tulane.edu/bios/ms,Bio,Health Informatics ,FALSE,Department of Biostatistics and Data Science,Data Science,,,,LA,New Orleans,T,,,,,T,T,T,,,TRUE
1131,UC Berkeley Extension,R1,C,Certificate Program in Data Science,,,https://extension.berkeley.edu/public/category/courseCategoryCertificateProfile.do?method=load&certificateId=28652248&selectedProgramAreaId=15499&selectedProgramStreamId=15608,Data,Data Science,TRUE,Department of Technology and Information Management ,Business/Management,,,,CA,Berkeley,T,,,,,T,T,T,,,TRUE
1132,University at Buffalo,R1,M,Dual Master of Science (MS) in Management Science: Business Analytics and Systems / Master of Business Administration (MBA),,,http://mgt.buffalo.edu/degree-programs/abroad/business-analytics-amrita.html,Business,Business Analytics,FALSE,School of Management,Business/Management,,,,NY,Buffalo,T,,,,,T,F,T,,,TRUE
1133,University at Buffalo,R1,M,Engineering Science (Data Science) MS,,,http://engineering.buffalo.edu/home/academics/grad/programs/data-sciences.html,Data,Data Science,TRUE,School of Engineering and Applied Sciences,Engineering (general),,,,NY,Buffalo,T,,,,,T,T,T,,,TRUE
1134,University at Buffalo,R1,D,PhD Computational and Data-Enabled Science and Engineering,,,https://www.buffalo.edu/icds/programs-and-degrees/cdse.html,Data,Data Science,TRUE,Institute for Computational and Data Sciences,Data Science,,,,NY,Buffalo,T,,,,,T,T,T,,,TRUE
1135,University of Akron,R2,B,"Bachelor of Science, Statistics with Data Science Option",,,https://www.uakron.edu/academics_majors/curr/majors/347004BSStatisticsDataScience.pdf,Math,Applied Statistics,TRUE,Department of Statistics,Mathematics/Statistics,,,,OH,Akron,T,,,,,,,,,,TRUE
1136,University of Alabama,R1,M,MBA with Business Analytics,,,https://manderson.culverhouse.ua.edu/programs/specialized-masters/business-analytics/,Business,Business Analytics,FALSE,Manderson Graduate School of Business,Business/Management,,,,AL,Tuscaloosa,T,,,,,T,T,T,,,TRUE
1138,University of Alabama in Huntsville,R2,M,M.S. in Management Science – Business Analytics,,,https://www.uah.edu/business//grad/degrees/analytics,Business,Business Analytics,FALSE,College of Business,Business/Management,,,,AL,Huntsville,T,,,,,T,T,T,,,TRUE
1139,University at Albany,R1,M,Master of Science in Data Science,,,https://www.albany.edu/graduatebulletin/data_science_ms_degree.php,Data,Data Science,TRUE,Department of Mathematics and Statistics,Mathematics/Statistics,,,,NY,Albany,T,,,,,T,T,T,,,TRUE
1140,University of Arizona,R1,C,Business Intelligence & Analytics (Certificate NDP),,,https://grad.arizona.edu/catalog/programinfo/BIACRTG,Business,Business Intelligence,FALSE,Management Information Systems Department,Business/Management,,,,AZ,Tucson,T,,,,,T,T,T,,,TRUE
1141,University of Arkansas,R1,C,Graduate Certificate in Business Analytics,,,https://walton.uark.edu/graduate-programs/certificates/business-analytics.php,Business,Business Analytics,FALSE,Sam M. Walton College of Business,Business/Management,,,,AR,Fayetteville,T,,,,,T,T,T,,,TRUE
1142,University of Arkansas at Little Rock,R2,C,Graduate Certificate in Data Science,,,https://ualr.edu/informationscience/graduate-certificate-in-data-science/,Data,Data Science,TRUE,Department of Information Science,Information,,,,AR,Little Rock,T,,,,,,,,,,TRUE
1144,University of Baltimore,M1,M,Master of Business Administration Business Analytics Specialization,,,http://www.ubalt.edu/merrick/graduate-programs/mba/mba-program-requirements/dataanalytics.cfm,Business,Business Analytics,FALSE,School of Business,Business/Management,,,,MD,Baltimore,T,,,,,,,,,,TRUE
1146,University of Bridgeport,R3,M,MBA - Analytics Intelligence Concentration,,,https://www.bridgeport.edu/academics/schools-colleges/school-business/business-administration-mba/concentrations#tab1,Business,Business Analytics,FALSE,Ernest C. Trefz School of Business,Business/Management,,,,CT,Bridgeport,T,,,,,T,T,T,,,TRUE
1147,"University of California, Irvine",R1,B,B.S. in Data Science,,,https://www.stat.uci.edu/slider/b-s-in-data-science/,Data,Data Science,TRUE,School of Information and Computer Science,Computer Science,,,,CA,Irvine,T,,,,,T,F,T,,,TRUE
1148,"University of California, Irvine",R1,C,Data Science Certificate,,,https://ce.uci.edu/areas/it/data_science/,Data,Data Science,TRUE,Division of Continuing Education,Other,,,,CA,Irvine,T,,,,,F,T,T,,,FALSE
1150,"University of California, Davis",R1,M,Hybrid MBA with Business Analytics and Technologies Concentration,,,https://gsm.ucdavis.edu/bay-area-mba,Business,Business Analytics,FALSE,Graduate School of Management,Business/Management,,,,CA,Davis,T,,,,,F,F,F,,,TRUE
1151,"University of California, Irvine",R1,C,Business Intelligence & Data Warehousing Certificate,,,https://ce.uci.edu/pdfs/brochures/bidw_flyer.pdf,Business,Business Intelligence,FALSE,Division of Continuing Education,Other,,,,CA,Irvine,T,,,,,F,F,F,,,FALSE
1152,"University of California, Los Angeles",R1,M,Master of Science in Business Analytics,,,https://www.anderson.ucla.edu/degrees/master-of-science-in-business-analytics,Business,Business Analytics,FALSE,School of Management,Business/Management,,,,CA,Los Angeles,T,,,,,,,,,,TRUE
1154,"University of California, San Diego",R1,M,Master of Advanced Study in Data Science and Engineering,,,Southwestern Oklahoma State University,Data,Data Science,TRUE,School of Engineering,Engineering (general),,,,CA,La Jolla,T,,,,,T,T,T,,,TRUE
1157,University of Central Arkansas,R3,B,B.S. Degree in Data Science,,,https://uca.edu/math/undergraduate-degree-data-science/,Data,Data Science,TRUE,Department of Mathematics,Mathematics/Statistics,,,,AR,Conway,T,,,,,T,T,T,,,TRUE
1158,University of Central Florida,R1,M,M.S. in Statistical Computing Data Mining Track,,,https://sciences.ucf.edu/statistics/dms/,Math,Data Mining,FALSE, Department of Statistics & Data Science,Data Science,,,,FL,Orlando,T,,,,,T,F,T,,,TRUE
1159,University of Chicago,R1,M,Full-Time MBA Business Analytics Concentration,,,https://www.chicagobooth.edu/programs/full-time/academics/curriculum/business-analytics,Business,Business Analytics,FALSE,School of Business,Business/Management,,,,IL,Chicago,T,,,,,,,,,,TRUE
1160,University of Chicago,R1,C,Certificate in Business Analytics,,,https://grahamschool.uchicago.edu/academic-programs/professional-development/data-analytics,Business,Business Analytics,FALSE,Graham School of Continuing Liberal and Professional Studies,Other,,,,IL,Chicago,T,,,,,T,T,T,,,TRUE
1161,University of Cincinnati,R1,C,Graduate Certificate in Data Science,,,https://business.uc.edu/academics/graduate-certificates/data-science.html,Data,Data Science,TRUE,College of Business,Business/Management,,,,OH,Cincinnati,T,,,,,T,T,T,,,TRUE
1162,University of Cincinnati,R1,D,Doctor of Philosophy in Biomedical Informatics,,,http://med.uc.edu/bmigrad/phd/about,Bio,Health Informatics ,FALSE,College of Medicine,Health Informatics,,,,OH,Cincinnati,T,,,,,,,,,,TRUE
1165,University of Colorado Denver,R1,C,Graduate Applied Statistics Certificate,,,https://clas.ucdenver.edu/mathematical-and-statistical-sciences/graduate-certificate-applied-statistics,Math,Applied Statistics,FALSE,Department of Mathematical and Statistical Sciences,Mathematics/Statistics,,,,CO,Denver,T,,,,,T,T,T,,,TRUE
1166,University of Connecticut,R1,M,Master of Science in Business Analytics and Project Management,,,https://msbapm.business.uconn.edu/,Business,Business Analytics,FALSE,School of Business,Business/Management,,,,CT,Storrs,T,,,,,T,T,T,,,TRUE
1167,University of Delaware,R1,M,M.S. in Data Science,,,https://grad.udel.edu/graduate-programs/graduate-program-detail/?entry=95067,Data,Data Science,TRUE,Department of Mathematical Sciences,Mathematics/Statistics,,,,DE,Newark,T,,,,,T,T,T,,,TRUE
1168,University of Delaware,R1,M,MBA Major in Business Analytics,,,https://lerner.udel.edu/programs/mba-programs/mba-majors/business-analytics/,Business,Business Analytics,FALSE,Department of Accounting and Management Information Systems,Information,,,,DE,Newark,T,,,,,T,T,T,,,TRUE
1172,University of Evansville,M3,B,Major in Statistics and Data Science,,,https://www.evansville.edu/majors/math/datascience.cfm,Math,Applied Statistics,TRUE,Department of Mathematics,Mathematics/Statistics,,,,ID,Evansville,T,,,,,T,T,T,,,TRUE
1173,University of Florida,R1,M,Master of Science in Information Systems and Operations Management (Business Intelligence & Analytics specialization),,,https://warrington.ufl.edu/master-of-science-in-information-systems-and-operations-management/,Business,Information Systems,FALSE,College of Business,Business/Management,,,,FL,Gainesville,T,,,,,T,T,T,,,TRUE
1175,University of Georgia,R1,M,MBA with Concentration in Business Analytics,,,https://www.terry.uga.edu/mba/fulltime/concentrations/business-analytics.html,Business,Business Analytics,FALSE,Terry College of Business,Business/Management,,,,OH,Athens,T,,,,,T,T,T,,,TRUE
1176,University of Houston-Downtown,R1,B,Bachelor of Science in Data Science,,,https://www.uhd.edu/academics/sciences/mathematics-statistics/Pages/MS-BS-DataScience.aspx,Data,Data Science,TRUE,Department of Mathematics and Statistics,Mathematics/Statistics,,,,TX,Houston,T,,,,,,,,,,TRUE
1177,University of Houston-Downtown,R1,M,Master in Data Analytics,,,https://www.uhd.edu/academics/sciences/Pages/master-in-data-analytics.aspx,Data,Data Analytics,FALSE,College of Science and Technology,Other,,,,TX,Houston,T,,,,,,,,,,TRUE
1178,University of Idaho,R2,M,Master of Science in Bioinformatics and Computational Biology,,,https://www.uidaho.edu/sci/bcb/degrees/ms,Bio,Other,FALSE,College of Science,Other,,,,ID,Moscow,T,,,,,F,T,T,,,TRUE
1179,University of Illinois at Chicago,R1,C,Health Informatics (IBHE-Approved Certificate),,,https://catalog.uic.edu/gcat/colleges-schools/applied-health-sciences/him-cert/,Health,Health Informatics ,FALSE,College of Applied Health Sciences,Health Informatics,,,,IL,Chicago,T,,,,,,,,,,TRUE
1181,University of Illinois at Urbana-Champaign,R1,C,Certificate in Data Science,,,https://stat.illinois.edu/academics/undergraduate-program/degree-programs/certificate-data-science,Data,Data Science,TRUE,Department of Statistics,Mathematics/Statistics,,,,IL,Champaign,T,,,,,T,T,T,,,TRUE
1182,University of Illinois at Urbana-Champaign,R1,M,Master of Accounting Science - Data Analytics in Accountancy,,,https://giesbusiness.illinois.edu/accountancy/programs/mas/,Business,Data Analytics,FALSE,Department of Accountancy,Business/Management,,,,IL,Champaign,T,,,,,T,T,T,,,TRUE
1183,University of Iowa,R1,M,Joint Degree: MBA with MS in Business Analytics,,,https://tippie.uiowa.edu/future-graduate-students/masters-programs/business-analytics/part-time-msba/mba-ms-business-analytics-joint-degree,Business,Business Analytics,FALSE,College of Business,Business/Management,,,,IA,Iowa City,T,,,,,T,T,T,,,TRUE
1184,University of Iowa,R1,M,Full-Time Master of Science in Business Analytics,,,https://tippie.uiowa.edu/future-graduate-students/masters-programs/business-analytics/full-time-msba,Business,Business Analytics,FALSE,College of Business,Business/Management,,,,IA,Iowa City,T,,,,,T,T,T,,,TRUE
1186,University of Kansas,R1,D,Doctor of Philosophy in Biostatistics,,,https://catalog.ku.edu/medicine/biostatistics/phd/,Bio,Other,FALSE, Department of Biostatistics,Health Informatics,,,,KS,"Lawrence, Overland Park",T,,,,,T,T,T,,,TRUE
1187,University of Kentucky,R1,M,Master of Applied Statistics,,,https://stat.as.uky.edu/mas,Math,Applied Statistics,FALSE,Department of Statistics,Mathematics/Statistics,,,,KY,Lexington,T,,,,,T,T,T,,,TRUE
1192,University of Maine at Farmington,BDF,C,Certificate in Applied Statistics,,,https://usm.maine.edu/catalogs/2013-14/certificate-applied-statistics,Math,Applied Statistics,FALSE,Department of Mathematics and Statistics,Mathematics/Statistics,,,,ME,Farmington,T,,,,,T,T,T,,,TRUE
1194,University of Maryland-College Park,R1,D,PhD in Information Studies – Concentration in Big Data/Data Science,,,https://www.cs.umd.edu/research-area/data-science,Data,Data Science,TRUE,Department of Computer Science,Computer Science,,,,MD,College Park,T,,,,,F,F,F,,,TRUE
1195,University of Maryland-College Park,R1,C,Graduate Certificate of Professional Studies in Data Science,,,https://www.cs.umd.edu/data-science,Data,Data Science,TRUE,Department of Computer Science,Computer Science,,,,MD,College Park,T,,,,,T,F,T,,,TRUE
1196,University of Maryland-College Park,R1,M,Online MBA – Specialization in Information Systems & Business Analytics,,,https://onlinebusiness.umd.edu/mba/,Business,Business Intelligence,FALSE,School of Business,Business/Management,,,,MD,College Park,T,,,,,T,F,T,,,TRUE
1197,University of Maryland Baltimore County,R2,C,Graduate Certificate in Professional Studies: Data Science,,,https://professionalprograms.umbc.edu/data-science/,Data,Data Science,TRUE,Office of Professional Development,Interdisciplinary,,,,MD,Catonsville,T,,,,,,,,,,TRUE
1198,University of Maryland Baltimore County,R2,M,Masters in Professional Studies: Data Science,,,https://professionalprograms.umbc.edu/data-science/,Data,Data Science,TRUE,Office of Professional Development,Interdisciplinary,,,,MD,Catonsville,T,,,,,,,,,,TRUE
1201,University of Maryland-University College,NA,M,Master of Science in Data Analytics,,,https://www.umgc.edu/academic-programs/masters-degrees/data-analytics.cfm,Data,Data Analytics,FALSE,Data Analytics,Data Science,,,,MD,Adelphi,T,,,,,T,T,T,,,TRUE
